t_t_e_1s,t_t_e_2s,t_t_e_1m,t_t_e_2m,t_t_e_3m,t_t_e_6m,t_t_e_9m,t_t_e_12m,date,t_t_p_1s,t_t_p_2s,t_t_p_1m,t_t_p_2m,t_t_p_3m,t_t_p_6m,t_t_p_9m,t_t_p_12m,bid eur,ask eur,bid usd,ask usd,t_e_e_1s,t_e_e_1m,t_e_e_2m,t_e_e_3m,t_e_e_6m,t_e_e_12m,t_e_p_1s,t_e_p_1m,t_e_p_2m,t_e_p_3m,t_e_p_6m,t_e_p_12m,t_u_e_1s,t_u_e_1m,t_u_e_2m,t_u_e_3m,t_u_e_6m,t_u_e_12m,t_u_p_1s,t_u_p_1m,t_u_p_2m,t_u_p_3m,t_u_p_6m,t_u_p_12m
6.644618537004171,6.824618537004173,7.054618537004171,7.3346185370041725,7.574618537004173,7.764618537004172,7.984618537004173,8.294618537004173,2018-11-23,5.644618537004171,5.824618537004173,6.054618537004171,6.3346185370041725,6.574618537004173,6.764618537004172,6.984618537004173,7.2946185370041725,3.3222,3.3522,2.9293,2.9423,-0.44071000000000005,-0.41157,-0.37485999999999997,-0.36685999999999996,-0.32886,-0.21871,-1.4407100000000002,-1.41157,-1.37486,-1.36686,-1.32886,-1.21871,2.22188,2.3218799999999997,2.49538,2.69119,2.88625,3.12075,1.22188,1.3218799999999997,1.49538,1.6911900000000002,1.88625,2.12075
8.444297387446301,8.624297387446303,8.854297387446302,9.134297387446303,9.374297387446303,9.564297387446302,9.784297387446303,10.094297387446302,2018-11-22,7.444297387446301,7.624297387446303,7.854297387446302,8.134297387446303,8.374297387446303,8.564297387446302,8.784297387446303,9.094297387446302,3.3224,3.3524,2.9123,2.9253,-0.43886000000000003,-0.41213999999999995,-0.37571,-0.36714,-0.32914,-0.21871,-1.43886,-1.41214,-1.37571,-1.36714,-1.32914,-1.21871,2.22213,2.31488,2.48013,2.68925,2.88725,3.1095,1.22213,1.31488,1.48013,1.68925,1.8872499999999999,2.1095
8.871331464853586,9.051331464853588,9.281331464853587,9.561331464853588,9.801331464853588,9.991331464853587,10.211331464853588,10.521331464853587,2018-11-21,7.871331464853586,8.051331464853588,8.281331464853587,8.561331464853588,8.801331464853588,8.991331464853587,9.211331464853588,9.521331464853587,3.3164,3.3464,2.9129,2.9259,-0.44256999999999996,-0.41813999999999996,-0.37614000000000003,-0.35771,-0.32871,-0.22014,-1.44257,-1.41814,-1.37614,-1.35771,-1.32871,-1.22014,2.221,2.31513,2.47313,2.67694,2.88588,3.11038,1.221,1.31513,1.4731299999999998,1.67694,1.8858799999999998,2.11038
9.787086360179158,9.96708636017916,10.197086360179158,10.47708636017916,10.71708636017916,10.907086360179159,11.12708636017916,11.437086360179158,2018-11-20,8.787086360179158,8.96708636017916,9.197086360179158,9.47708636017916,9.71708636017916,9.907086360179159,10.12708636017916,10.437086360179158,3.3152,3.3452,2.9154,2.9284,-0.44256999999999996,-0.41743,-0.36943000000000004,-0.35943,-0.329,-0.22043000000000001,-1.44257,-1.41743,-1.36943,-1.3594300000000001,-1.329,-1.22043,2.21638,2.3055,2.4585,2.65313,2.86325,3.09713,1.21638,1.3054999999999999,1.4585,1.65313,1.8632499999999999,2.09713
9.148624031278887,9.328624031278888,9.558624031278887,9.838624031278888,10.078624031278888,10.268624031278888,10.488624031278889,10.798624031278887,2018-11-19,8.148624031278887,8.328624031278888,8.558624031278887,8.838624031278888,9.078624031278888,9.268624031278888,9.488624031278889,9.798624031278887,3.3222,3.3522,2.9007,2.9137,-0.44743,-0.41757,-0.37129,-0.36029,-0.33329000000000003,-0.21786,-1.44743,-1.41757,-1.3712900000000001,-1.36029,-1.33329,-1.21786,2.21725,2.30025,2.45769,2.64581,2.86575,3.10738,1.21725,1.3002500000000001,1.45769,1.64581,1.8657499999999998,2.10738
9.983711340281006,10.163711340281008,10.393711340281007,10.673711340281008,10.913711340281008,11.103711340281007,11.323711340281008,11.633711340281007,2018-11-16,8.983711340281006,9.163711340281008,9.393711340281007,9.673711340281008,9.913711340281008,10.103711340281007,10.323711340281008,10.633711340281007,3.3089999999999997,3.339,2.8975,2.9105,-0.44643,-0.41686000000000006,-0.38243,-0.36871,-0.33357,-0.21943000000000001,-1.4464299999999999,-1.41686,-1.38243,-1.36871,-1.33357,-1.21943,2.21225,2.30088,2.45213,2.6445,2.86263,3.12363,1.21225,1.3008799999999998,1.45213,1.6444999999999999,1.8626299999999998,2.12363
9.437463509640997,9.617463509640999,9.847463509640997,10.127463509640998,10.367463509640999,10.557463509640998,10.777463509640999,11.087463509640997,2018-11-15,8.437463509640997,8.617463509640999,8.847463509640997,9.127463509640998,9.367463509640999,9.557463509640998,9.777463509640999,10.087463509640997,3.303,3.333,2.9158,2.9288,-0.44656999999999997,-0.41113999999999995,-0.38386,-0.36943000000000004,-0.33286,-0.22043000000000001,-1.44657,-1.41114,-1.3838599999999999,-1.36943,-1.33286,-1.22043,2.21125,2.3025,2.44913,2.64,2.8601900000000002,3.1183799999999997,1.2112500000000002,1.3025000000000002,1.4491299999999998,1.6400000000000001,1.8601900000000002,2.1183799999999997
8.210001953085824,8.390001953085825,8.620001953085824,8.900001953085825,9.140001953085825,9.330001953085825,9.550001953085825,9.860001953085824,2018-11-14,7.210001953085824,7.390001953085825,7.620001953085824,7.900001953085825,8.140001953085825,8.330001953085825,8.550001953085825,8.860001953085824,3.2958,3.3258,2.9141,2.9271,-0.44456999999999997,-0.40914,-0.38743,-0.36714,-0.32886,-0.21886,-1.44457,-1.40914,-1.38743,-1.36714,-1.32886,-1.21886,2.2096299999999998,2.31038,2.4453099999999997,2.629,2.86344,3.12963,1.2096299999999998,1.3103799999999999,1.4453099999999997,1.629,1.8634400000000002,2.12963
8.787279777517716,8.967279777517717,9.197279777517716,9.477279777517717,9.717279777517717,9.907279777517717,10.127279777517717,10.437279777517716,2018-11-13,7.787279777517716,7.967279777517717,8.197279777517716,8.477279777517717,8.717279777517717,8.907279777517717,9.127279777517717,9.437279777517716,3.2952,3.3252,2.9184,2.9314,-0.44428999999999996,-0.40957,-0.38429,-0.35871,-0.32886,-0.219,-1.44429,-1.40957,-1.38429,-1.3587099999999999,-1.32886,-1.219,2.2161299999999997,2.3065,2.44413,2.61613,2.855,3.13206,1.2161299999999997,1.3065000000000002,1.44413,1.61613,1.855,2.13206
8.452338137988297,8.632338137988299,8.862338137988298,9.142338137988299,9.382338137988299,9.572338137988298,9.792338137988299,10.102338137988298,2018-11-12,7.452338137988297,7.632338137988299,7.8623381379882975,8.142338137988299,8.382338137988299,8.572338137988298,8.792338137988299,9.102338137988298,3.3668,3.3968,2.975,2.988,-0.43928999999999996,-0.41071,-0.38514,-0.35729,-0.32529,-0.21229,-1.43929,-1.41071,-1.38514,-1.3572899999999999,-1.32529,-1.21229,2.2065,2.4323799999999998,2.5798099999999997,2.779,2.88063,3.0895,1.2065000000000001,1.4323799999999998,1.5798099999999997,1.779,1.88063,2.0895
8.16768080962015,8.347680809620151,8.57768080962015,8.85768080962015,9.097680809620151,9.28768080962015,9.507680809620151,9.81768080962015,2018-11-10,7.167680809620149,7.347680809620151,7.57768080962015,7.857680809620151,8.097680809620151,8.28768080962015,8.507680809620151,8.81768080962015,3.2685,3.2985,2.8201,2.8331,-0.43413999999999997,-0.40757,-0.37014,-0.34870999999999996,-0.31814000000000003,-0.21056999999999998,-1.43414,-1.40757,-1.3701400000000001,-1.34871,-1.31814,-1.21057,2.2088799999999997,2.2795,2.33075,2.4363099999999998,2.63525,2.95425,1.2088799999999997,1.2795,1.33075,1.4363099999999998,1.63525,1.95425
8.164171058509924,8.344171058509925,8.574171058509924,8.854171058509925,9.094171058509925,9.284171058509925,9.504171058509925,9.814171058509924,2018-11-09,7.164171058509924,7.344171058509925,7.574171058509924,7.854171058509925,8.094171058509925,8.284171058509925,8.504171058509925,8.814171058509924,3.2206,3.2506,2.7747,2.7877,-0.42486,-0.398,-0.37029,-0.35643,-0.31771,-0.21957,-1.42486,-1.3980000000000001,-1.37029,-1.35643,-1.31771,-1.21957,1.9618799999999998,2.14794,2.22113,2.33425,2.55775,2.8685,0.9618799999999998,1.1479400000000002,1.22113,1.33425,1.55775,1.8685
8.34446789287444,8.52446789287444,8.75446789287444,9.03446789287444,9.27446789287444,9.46446789287444,9.68446789287444,9.99446789287444,2018-11-07,7.344467892874439,7.524467892874441,7.754467892874439,8.03446789287444,8.27446789287444,8.46446789287444,8.68446789287444,8.99446789287444,3.072,3.102,2.6315,2.6445,-0.42486,-0.39757,-0.36729,-0.35643,-0.31386,-0.23256999999999997,-1.42486,-1.39757,-1.3672900000000001,-1.35643,-1.31386,-1.23257,1.95675,2.07425,2.17288,2.337,2.51238,2.7784400000000002,0.95675,1.0742500000000001,1.1728800000000001,1.3370000000000002,1.5123799999999998,1.7784400000000002
9.658745193213633,9.838745193213635,10.068745193213633,10.348745193213635,10.588745193213635,10.778745193213634,10.998745193213635,11.308745193213634,2018-11-06,8.658745193213633,8.838745193213635,9.068745193213633,9.348745193213635,9.588745193213635,9.778745193213634,9.998745193213635,10.308745193213634,3.0162,3.0462,2.5595,2.5725,-0.42457,-0.40086,-0.37529,-0.35170999999999997,-0.30529,-0.22829000000000002,-1.4245700000000001,-1.40086,-1.3752900000000001,-1.35171,-1.30529,-1.22829,1.90688,2.04738,2.137,2.33263,2.49313,2.75794,0.9068799999999999,1.04738,1.137,1.33263,1.4931299999999998,1.75794
7.940626283800116,8.120626283800117,8.350626283800116,8.630626283800117,8.870626283800117,9.060626283800117,9.280626283800117,9.590626283800116,2018-11-05,6.940626283800116,7.120626283800117,7.350626283800116,7.630626283800117,7.870626283800117,8.060626283800117,8.280626283800117,8.590626283800116,2.9762,3.0062,2.4918,2.5048,-0.42813999999999997,-0.39871,-0.377,-0.35086,-0.315,-0.24114000000000002,-1.42814,-1.39871,-1.377,-1.35086,-1.315,-1.2411400000000001,1.7509400000000002,1.91871,2.08652,2.3425,2.515,2.76579,0.7509400000000002,0.9187099999999999,1.0865200000000002,1.3424999999999998,1.5150000000000001,1.76579
7.382773091821696,7.562773091821698,7.792773091821696,8.072773091821698,8.312773091821699,8.502773091821698,8.722773091821699,9.032773091821698,2018-11-04,6.382773091821696,6.562773091821698,6.792773091821696,7.072773091821698,7.312773091821699,7.502773091821698,7.722773091821699,8.032773091821698,2.9576,2.9876,2.3916,2.4046,-0.422,-0.40086,-0.38456999999999997,-0.36571,-0.32371,-0.24486,-1.422,-1.40086,-1.38457,-1.36571,-1.32371,-1.24486,1.73938,1.89563,2.02788,2.34163,2.4725,2.7095,0.7393799999999999,0.8956299999999999,1.0278800000000001,1.3416299999999999,1.4725000000000001,1.7094999999999998
10.379811146960266,10.559811146960268,10.789811146960266,11.069811146960268,11.309811146960268,11.499811146960267,11.719811146960268,12.029811146960267,2018-11-01,9.379811146960266,9.559811146960268,9.789811146960266,10.069811146960268,10.309811146960268,10.499811146960267,10.719811146960268,11.029811146960267,2.9512,2.9812,2.4529,2.4659,-0.425,-0.40543,-0.39114,-0.381,-0.325,-0.24543,-1.425,-1.40543,-1.39114,-1.381,-1.325,-1.24543,1.46438,1.55945,1.63063,1.72019,1.88027,2.1640599999999997,0.46438,0.55945,0.63063,0.7201900000000001,0.8802700000000001,1.1640599999999997
9.362149548816483,9.542149548816484,9.772149548816483,10.052149548816484,10.292149548816484,10.482149548816484,10.702149548816484,11.012149548816483,2018-10-31,8.362149548816483,8.542149548816484,8.772149548816483,9.052149548816484,9.292149548816484,9.482149548816484,9.702149548816484,10.012149548816483,3.2414,3.2714,2.8655,2.8785,-0.43956999999999996,-0.40471,-0.37214,-0.35586,-0.32571,-0.20843000000000003,-1.43957,-1.4047100000000001,-1.37214,-1.35586,-1.32571,-1.2084300000000001,2.21238,2.30688,2.3963799999999997,2.5585,2.80013,3.08375,1.21238,1.30688,1.3963799999999997,1.5585,1.8001299999999998,2.08375
9.177347572950675,9.357347572950676,9.587347572950675,9.867347572950676,10.107347572950676,10.297347572950676,10.517347572950676,10.827347572950675,2018-10-30,8.177347572950675,8.357347572950676,8.587347572950675,8.867347572950676,9.107347572950676,9.297347572950676,9.517347572950676,9.827347572950675,3.266,3.2960000000000003,2.8607,2.8737,-0.43914,-0.40529,-0.373,-0.35614,-0.32456999999999997,-0.20843000000000003,-1.43914,-1.40529,-1.373,-1.35614,-1.32457,-1.2084300000000001,2.22925,2.2993799999999998,2.39338,2.541,2.79625,3.07088,1.22925,1.2993799999999998,1.39338,1.541,1.7962500000000001,2.07088
8.331421226199472,8.511421226199474,8.741421226199472,9.021421226199474,9.261421226199474,9.451421226199473,9.671421226199474,9.981421226199473,2018-10-29,7.331421226199472,7.511421226199474,7.741421226199472,8.021421226199474,8.261421226199474,8.451421226199473,8.671421226199474,8.981421226199473,3.2489999999999997,3.279,2.8569,2.8699,-0.43828999999999996,-0.40743,-0.36714,-0.35714,-0.32514,-0.20743000000000003,-1.4382899999999998,-1.40743,-1.36714,-1.35714,-1.32514,-1.20743,2.22625,2.302,2.39106,2.52663,2.78175,3.06375,1.2262499999999998,1.302,1.39106,1.52663,1.7817500000000002,2.06375
9.6636289142113,9.843628914211301,10.0736289142113,10.353628914211301,10.593628914211301,10.7836289142113,11.003628914211301,11.3136289142113,2018-10-26,8.6636289142113,8.843628914211301,9.0736289142113,9.353628914211301,9.593628914211301,9.7836289142113,10.003628914211301,10.3136289142113,3.2633,3.2933,2.8611,2.8741,-0.43714,-0.40543,-0.36671,-0.35486,-0.32656999999999997,-0.20914000000000002,-1.4371399999999999,-1.40543,-1.3667099999999999,-1.35486,-1.32657,-1.20914,2.21838,2.2966900000000003,2.38531,2.52038,2.77675,3.05675,1.2183799999999998,1.2966900000000003,1.38531,1.5203799999999998,1.7767499999999998,2.05675
9.836615014462117,10.016615014462118,10.246615014462117,10.526615014462118,10.766615014462118,10.956615014462118,11.176615014462119,11.486615014462117,2018-10-25,8.836615014462117,9.016615014462118,9.246615014462117,9.526615014462118,9.766615014462118,9.956615014462118,10.176615014462119,10.486615014462117,3.2562,3.2862,2.8624,2.8754,-0.437,-0.40586,-0.36614,-0.349,-0.323,-0.20870999999999998,-1.437,-1.40586,-1.3661400000000001,-1.349,-1.323,-1.20871,2.2195,2.29494,2.37975,2.50925,2.77413,3.05175,1.2195,1.29494,1.37975,1.5092500000000002,1.77413,2.05175
8.697637810473397,8.877637810473399,9.107637810473397,9.387637810473398,9.627637810473399,9.817637810473398,10.037637810473399,10.347637810473397,2018-10-24,7.697637810473397,7.877637810473399,8.107637810473397,8.387637810473398,8.627637810473399,8.817637810473398,9.037637810473399,9.347637810473397,3.2548,3.2848,2.8571,2.8701,-0.438,-0.40643,-0.36743000000000003,-0.34770999999999996,-0.32256999999999997,-0.20870999999999998,-1.438,-1.40643,-1.3674300000000001,-1.34771,-1.32257,-1.20871,2.2103099999999998,2.29406,2.36463,2.508,2.75975,3.03938,1.2103099999999998,1.29406,1.36463,1.508,1.75975,2.03938
11.532352517508382,11.712352517508382,11.942352517508382,12.222352517508384,12.462352517508382,12.652352517508383,12.872352517508382,13.18235251750838,2018-10-23,10.532352517508382,10.712352517508382,10.942352517508382,11.222352517508384,11.462352517508382,11.652352517508383,11.872352517508382,12.18235251750838,3.2637,3.2937,2.8449,2.8579,-0.43814,-0.40957,-0.37256999999999996,-0.35270999999999997,-0.32443,-0.20543000000000003,-1.43814,-1.40957,-1.37257,-1.35271,-1.32443,-1.20543,2.2168799999999997,2.28138,2.35613,2.48988,2.74756,3.03438,1.2168799999999997,1.28138,1.3561299999999998,1.4898799999999999,1.74756,2.03438
9.428682067031485,9.608682067031486,9.838682067031485,10.118682067031486,10.358682067031486,10.548682067031486,10.768682067031486,11.078682067031485,2018-10-22,8.428682067031485,8.608682067031486,8.838682067031485,9.118682067031486,9.358682067031486,9.548682067031486,9.768682067031486,10.078682067031485,3.2607,3.2907,2.844,2.8569999999999998,-0.43543000000000004,-0.41143,-0.37956999999999996,-0.35314,-0.32486,-0.20829,-1.43543,-1.41143,-1.37957,-1.35314,-1.32486,-1.20829,2.2120599999999997,2.2865,2.3611299999999997,2.48738,2.72931,3.031,1.2120599999999997,1.2865000000000002,1.3611299999999997,1.48738,1.72931,2.031
7.341615586331323,7.5216155863313245,7.751615586331323,8.031615586331323,8.271615586331325,8.461615586331323,8.681615586331326,8.991615586331324,2018-10-19,6.341615586331323,6.5216155863313245,6.751615586331323,7.031615586331323,7.271615586331325,7.461615586331323,7.681615586331326,7.991615586331324,3.2664,3.2964,2.8369,2.8499,-0.437,-0.40857,-0.37814000000000003,-0.35486,-0.325,-0.20986,-1.437,-1.40857,-1.3781400000000001,-1.35486,-1.325,-1.20986,2.214,2.28188,2.35538,2.4771900000000002,2.7235,3.02038,1.214,1.2818800000000001,1.3553799999999998,1.4771900000000002,1.7235,2.02038
8.9555283050714,9.135528305071402,9.3655283050714,9.645528305071402,9.885528305071402,10.075528305071401,10.295528305071402,10.6055283050714,2018-10-18,7.9555283050714,8.135528305071402,8.3655283050714,8.645528305071402,8.885528305071402,9.075528305071401,9.295528305071402,9.6055283050714,3.2771,3.3071,2.8613,2.8743,-0.43714,-0.39986,-0.378,-0.352,-0.32643,-0.21056999999999998,-1.4371399999999999,-1.3998599999999999,-1.3780000000000001,-1.3519999999999999,-1.32643,-1.21057,2.21319,2.27963,2.34838,2.469,2.69413,3.0005599999999997,1.21319,1.27963,1.3483800000000001,1.4689999999999999,1.69413,2.0005599999999997
10.172445217879696,10.352445217879698,10.582445217879696,10.862445217879698,11.102445217879698,11.292445217879697,11.512445217879698,11.822445217879697,2018-10-17,9.172445217879696,9.352445217879698,9.582445217879696,9.862445217879698,10.102445217879698,10.292445217879697,10.512445217879698,10.822445217879697,3.2636,3.2936,2.8377,2.8507,-0.43814,-0.39971,-0.37229,-0.35086,-0.32514,-0.21414,-1.43814,-1.39971,-1.37229,-1.35086,-1.32514,-1.21414,2.20913,2.282,2.3335,2.44963,2.66138,2.96575,1.20913,1.282,1.3335,1.44963,1.6613799999999999,1.9657499999999999
7.6576837900270585,7.83768379002706,8.067683790027058,8.347683790027059,8.587683790027059,8.777683790027059,8.99768379002706,9.307683790027058,2018-10-16,6.6576837900270585,6.83768379002706,7.067683790027058,7.347683790027059,7.587683790027059,7.777683790027059,7.997683790027059,8.307683790027058,3.2696,3.2996,2.8249,2.8379,-0.43728999999999996,-0.4,-0.37185999999999997,-0.34829,-0.32414,-0.21543,-1.43729,-1.4,-1.3718599999999999,-1.34829,-1.3241399999999999,-1.21543,2.2153099999999997,2.28713,2.33575,2.44456,2.6575,2.96713,1.2153099999999997,1.2871299999999999,1.33575,1.44456,1.6575000000000002,1.96713
9.333517948313698,9.5135179483137,9.743517948313698,10.0235179483137,10.2635179483137,10.4535179483137,10.6735179483137,10.983517948313699,2018-10-15,8.333517948313698,8.5135179483137,8.743517948313698,9.0235179483137,9.2635179483137,9.4535179483137,9.6735179483137,9.983517948313699,3.3098,3.3398,2.8585,2.8714999999999997,-0.434,-0.40343,-0.37085999999999997,-0.34886,-0.32286,-0.21270999999999998,-1.434,-1.40343,-1.37086,-1.34886,-1.32286,-1.21271,2.2193099999999997,2.2895,2.344,2.44881,2.65375,2.9668099999999997,1.2193099999999997,1.2894999999999999,1.3439999999999999,1.44881,1.65375,1.9668099999999997
10.087229310988327,10.267229310988329,10.497229310988327,10.777229310988329,11.017229310988329,11.207229310988328,11.427229310988329,11.737229310988328,2018-10-12,9.087229310988327,9.267229310988329,9.497229310988327,9.777229310988329,10.017229310988329,10.207229310988328,10.427229310988329,10.737229310988328,3.3643,3.3943,2.9613,2.9743,-0.43871000000000004,-0.41071,-0.38429,-0.35729,-0.32671,-0.21443,-1.43871,-1.41071,-1.38429,-1.3572899999999999,-1.32671,-1.2144300000000001,2.21025,2.4205,2.56763,2.7759400000000003,2.8778799999999998,3.084,1.2102499999999998,1.4205,1.5676299999999999,1.7759400000000003,1.8778799999999998,2.084
7.618678713558378,7.798678713558379,8.028678713558378,8.308678713558379,8.54867871355838,8.738678713558379,8.95867871355838,9.268678713558378,2018-10-10,6.618678713558378,6.798678713558379,7.028678713558378,7.308678713558379,7.548678713558379,7.738678713558379,7.958678713558379,8.268678713558378,3.2587,3.2887,2.8287,2.8417,-0.42928999999999995,-0.40714,-0.37829,-0.36029,-0.312,-0.21643,-1.42929,-1.40714,-1.37829,-1.36029,-1.312,-1.21643,2.2025,2.2831900000000003,2.3225,2.42519,2.63625,2.96913,1.2025000000000001,1.2831900000000003,1.3224999999999998,1.4251900000000002,1.63625,1.9691299999999998
9.132198826176857,9.312198826176859,9.542198826176858,9.822198826176859,10.062198826176859,10.252198826176858,10.472198826176859,10.782198826176858,2018-10-09,8.132198826176857,8.312198826176859,8.542198826176858,8.822198826176859,9.062198826176859,9.252198826176858,9.472198826176859,9.782198826176858,3.2332,3.2632,2.7887,2.8017,-0.42357,-0.398,-0.37043000000000004,-0.35614,-0.31529,-0.21929,-1.42357,-1.3980000000000001,-1.37043,-1.35614,-1.31529,-1.21929,1.96144,2.1389400000000003,2.21725,2.33425,2.55225,2.86263,0.9614400000000001,1.1389400000000003,1.21725,1.33425,1.55225,1.8626299999999998
7.235998102306652,7.415998102306654,7.6459981023066526,7.925998102306654,8.165998102306654,8.355998102306653,8.575998102306654,8.885998102306653,2018-10-08,6.235998102306652,6.415998102306654,6.6459981023066526,6.925998102306654,7.165998102306654,7.355998102306653,7.575998102306654,7.885998102306653,3.1527,3.1827,2.7628,2.7758,-0.42728999999999995,-0.403,-0.38256999999999997,-0.36114,-0.31071,-0.22729000000000002,-1.42729,-1.403,-1.3825699999999999,-1.36114,-1.31071,-1.22729,1.9518799999999998,2.06675,2.1863799999999998,2.31925,2.51213,2.8155,0.9518799999999998,1.0667499999999999,1.1863799999999998,1.3192499999999998,1.51213,1.8155000000000001
8.551919508226584,8.731919508226586,8.961919508226584,9.241919508226585,9.481919508226586,9.671919508226585,9.891919508226586,10.201919508226585,2018-10-07,7.551919508226584,7.731919508226586,7.961919508226584,8.241919508226585,8.481919508226586,8.671919508226585,8.891919508226586,9.201919508226585,3.0709,3.1009,2.6149,2.6279,-0.42486,-0.39757,-0.36743000000000003,-0.35543,-0.31271,-0.23285999999999998,-1.42486,-1.39757,-1.3674300000000001,-1.3554300000000001,-1.31271,-1.23286,1.96163,2.0665,2.16713,2.33744,2.51188,2.78094,0.96163,1.0665,1.1671299999999998,1.33744,1.5118800000000001,1.7809400000000002
6.576298194358465,6.756298194358466,6.986298194358465,7.266298194358466,7.506298194358466,7.696298194358466,7.9162981943584665,8.226298194358465,2018-10-05,5.576298194358465,5.756298194358466,5.986298194358465,6.266298194358466,6.506298194358466,6.696298194358466,6.9162981943584665,7.226298194358465,3.0484,3.0784,2.4935,2.5065,-0.42813999999999997,-0.39871,-0.377,-0.35086,-0.315,-0.24114000000000002,-1.42814,-1.39871,-1.377,-1.35086,-1.315,-1.2411400000000001,1.755,1.91839,2.09171,2.355,2.51688,2.7681299999999998,0.7549999999999999,0.91839,1.09171,1.355,1.51688,1.7681299999999998
6.748797460419176,6.928797460419178,7.158797460419176,7.4387974604191776,7.678797460419178,7.868797460419177,8.088797460419178,8.398797460419177,2018-10-04,5.748797460419176,5.928797460419178,6.158797460419176,6.4387974604191776,6.678797460419178,6.868797460419177,7.088797460419178,7.398797460419177,2.9473,2.9773,2.3853,2.3983,-0.422,-0.40514,-0.38456999999999997,-0.36571,-0.32443,-0.24486,-1.422,-1.40514,-1.38457,-1.36571,-1.32443,-1.24486,1.73938,1.89438,2.0253799999999997,2.3390299999999997,2.4675,2.70419,0.7393799999999999,0.89438,1.0253799999999997,1.3390299999999997,1.4674999999999998,1.70419
8.712054268156791,8.892054268156793,9.122054268156791,9.402054268156792,9.642054268156793,9.832054268156792,10.052054268156793,10.362054268156792,2018-10-01,7.712054268156791,7.892054268156793,8.122054268156791,8.402054268156792,8.642054268156793,8.832054268156792,9.052054268156793,9.362054268156792,2.944,2.974,2.4642,2.4772,-0.425,-0.40543,-0.39186,-0.38086,-0.325,-0.24386,-1.425,-1.40543,-1.3918599999999999,-1.38086,-1.325,-1.24386,1.4647,1.55375,1.6271,1.70911,1.8714400000000002,2.15552,0.4646999999999999,0.55375,0.6271,0.7091099999999999,0.8714400000000002,1.15552
8.549874771742594,8.729874771742596,8.959874771742594,9.239874771742596,9.479874771742596,9.669874771742595,9.889874771742596,10.199874771742595,2018-09-28,7.549874771742594,7.729874771742596,7.959874771742594,8.239874771742596,8.479874771742596,8.669874771742595,8.889874771742596,9.199874771742595,3.2532,3.2832,2.8022,2.8152,-0.42757,-0.40243,-0.37443000000000004,-0.353,-0.314,-0.21329,-1.42757,-1.40243,-1.37443,-1.353,-1.314,-1.21329,2.19863,2.26056,2.31075,2.39838,2.6038799999999998,2.91863,1.19863,1.26056,1.31075,1.39838,1.6038799999999998,1.9186299999999998
8.007438106790723,8.187438106790724,8.417438106790723,8.697438106790724,8.937438106790724,9.127438106790724,9.347438106790724,9.657438106790723,2018-09-27,7.0074381067907225,7.187438106790724,7.417438106790723,7.697438106790724,7.937438106790724,8.127438106790724,8.347438106790724,8.657438106790723,3.2588,3.2888,2.795,2.808,-0.42757,-0.40314,-0.37471,-0.359,-0.31529,-0.21356999999999998,-1.42757,-1.40314,-1.3747099999999999,-1.359,-1.31529,-1.21357,2.19588,2.256,2.30375,2.396,2.6005,2.91738,1.1958799999999998,1.2559999999999998,1.30375,1.396,1.6004999999999998,1.91738
8.162567563157669,8.34256756315767,8.57256756315767,8.85256756315767,9.09256756315767,9.28256756315767,9.50256756315767,9.81256756315767,2018-09-26,7.162567563157669,7.342567563157671,7.572567563157669,7.85256756315767,8.09256756315767,8.28256756315767,8.50256756315767,8.81256756315767,3.2591,3.2891,2.7763,2.7893,-0.42557,-0.39971,-0.375,-0.35614,-0.31329,-0.21556999999999998,-1.42557,-1.39971,-1.375,-1.35614,-1.31329,-1.21557,2.16263,2.2421900000000003,2.29425,2.38613,2.5935,2.9145,1.16263,1.2421900000000003,1.29425,1.38613,1.5935000000000001,1.9144999999999999
7.970456080561694,8.150456080561694,8.380456080561693,8.660456080561694,8.900456080561694,9.090456080561694,9.310456080561694,9.620456080561693,2018-09-25,6.970456080561694,7.150456080561694,7.380456080561693,7.660456080561694,7.900456080561694,8.090456080561694,8.310456080561694,8.620456080561693,3.2713,3.3013,2.779,2.792,-0.42843000000000003,-0.40314,-0.37429,-0.352,-0.314,-0.21629,-1.42843,-1.40314,-1.37429,-1.3519999999999999,-1.314,-1.21629,2.16738,2.23006,2.283,2.381,2.59538,2.91188,1.16738,1.23006,1.283,1.3809999999999998,1.59538,1.91188
9.149722214144601,9.329722214144603,9.559722214144601,9.839722214144603,10.079722214144603,10.269722214144602,10.489722214144603,10.799722214144602,2018-09-24,8.149722214144601,8.329722214144603,8.559722214144601,8.839722214144603,9.079722214144603,9.269722214144602,9.489722214144603,9.799722214144602,3.2584,3.2884,2.7736,2.7866,-0.43057,-0.40471,-0.37414000000000003,-0.35186,-0.31471,-0.21771,-1.43057,-1.4047100000000001,-1.3741400000000001,-1.35186,-1.31471,-1.21771,2.126,2.2181900000000003,2.2725,2.37363,2.59363,2.90888,1.126,1.2181900000000003,1.2725,1.37363,1.59363,1.90888
